transformer_alone_preds,transformer_alone_actuals,cnn_alone_preds,cnn_alone_actuals,cnn_transformer_preds,cnn_transformer_actuals,transformer_noSMOTE_preds,transformer_noSMOTE_actuals
1.4899354638941986e-08,0.0,6.243750904754569e-15,0.0,1.1768938601441905e-10,0.0,3.346813457483222e-07,0.0
4.5685730754030374e-08,0.0,8.711995458379199e-20,0.0,2.8340321409081604e-11,0.0,1.5485424228245392e-05,0.0
1.4274102966282953e-07,0.0,5.6584524087512685e-15,0.0,4.283049914732828e-09,0.0,5.158930889592739e-06,0.0
1.7267778673613063e-07,0.0,4.266751403443663e-20,0.0,2.9801539014329137e-10,0.0,9.776152182894293e-06,0.0
1.4012323390488746e-06,0.0,5.510043918528773e-13,0.0,4.495326066944472e-08,0.0,0.00032704882323741913,0.0
2.408505395123939e-07,0.0,1.9782066758367918e-21,0.0,7.931214440759504e-08,0.0,6.9678421823482495e-06,0.0
1.6160662807962467e-09,0.0,1.1265706281582663e-16,0.0,6.510793570946305e-10,0.0,5.99271317014427e-08,0.0
2.0738107195938937e-06,0.0,3.8134043670848016e-18,0.0,1.0383922454532124e-12,0.0,1.0317105079593603e-05,0.0
1.1440625113934288e-09,0.0,3.780721482037028e-21,0.0,2.5103380745655768e-12,0.0,3.2544906769516047e-09,0.0
6.285755489443545e-07,0.0,1.5868050507275778e-24,0.0,9.742265154322194e-12,0.0,3.5332989227754297e-06,0.0
8.352106306119822e-06,0.0,1.128627356503098e-15,0.0,2.6301052002963843e-07,0.0,0.00018799323879648,0.0
3.342764998137682e-08,0.0,1.5893188186951596e-13,0.0,7.175898764089084e-11,0.0,1.2415239325491711e-06,0.0
1.2350912584224714e-05,0.0,1.920533705484194e-15,0.0,0.00012736872304230928,0.0,0.00016758929996285588,0.0
1.456948783840062e-08,0.0,5.710158387794985e-11,0.0,1.4975647388837388e-09,0.0,6.318727514553757e-07,0.0
1.2432190032996007e-07,0.0,3.673267563609129e-17,0.0,2.2935944810065226e-11,0.0,1.832066800488974e-06,0.0
2.1265304894768633e-05,0.0,1.7501018689802803e-10,0.0,1.9380440789973363e-05,0.0,0.00012967064685653895,0.0
1.8202953810941835e-08,0.0,5.572279174346813e-22,0.0,5.9446254342676585e-12,0.0,2.4175683392968494e-06,0.0
2.0471367179197841e-07,0.0,2.004274135506833e-15,0.0,9.814308477018585e-09,0.0,2.3149857497628545e-06,0.0
2.818428583850618e-06,0.0,6.153493513350039e-12,0.0,2.0858911398136113e-07,0.0,0.00011869433365063742,0.0
2.5608571831980957e-06,0.0,1.0946128426819702e-15,0.0,2.5944821291368214e-10,0.0,4.411050394992344e-05,0.0
9.039109016839576e-08,0.0,2.1288506037185118e-20,0.0,1.944371191830996e-10,0.0,4.1951508933379955e-07,0.0
4.015259492007316e-06,0.0,2.5579555915066496e-16,0.0,8.151713615234259e-08,0.0,6.504919292638078e-05,0.0
5.652275376633042e-07,0.0,7.362192602851077e-21,0.0,2.8939509122416496e-10,0.0,1.044189411913976e-05,0.0
6.703606345581646e-07,0.0,1.0221344780227301e-14,0.0,3.908913637218348e-09,0.0,4.4139751480543055e-06,0.0
3.909553015546408e-06,0.0,5.56138412706182e-15,0.0,8.554653652126376e-10,0.0,3.807270331890322e-05,0.0
1.5859712902965841e-06,0.0,4.7010851350760796e-17,0.0,5.249111700855734e-10,0.0,1.108100786950672e-05,0.0
1.5814472135389224e-05,0.0,5.249293888454076e-09,0.0,7.102731558461528e-08,0.0,0.0028899244498461485,0.0
8.797625923762098e-06,0.0,9.664233857620277e-07,0.0,3.714940021382063e-06,0.0,0.00015325139975175261,0.0
3.615311641169683e-07,0.0,4.0605374965196894e-12,0.0,1.5840351252904838e-09,0.0,1.732731470838189e-05,0.0
1.0768843594632926e-07,0.0,5.852534846724837e-14,0.0,8.286458741402214e-10,0.0,1.4071476471144706e-05,0.0
2.0730100004584532e-05,0.0,1.4130971393022662e-10,0.0,1.171688026602169e-07,0.0,0.001673003425821662,0.0
4.710198595603289e-07,0.0,8.038293200165269e-23,0.0,5.620928611449472e-09,0.0,4.2976043914677575e-06,0.0
1.829221503157896e-07,0.0,5.2730724371498975e-22,0.0,2.020868064903092e-12,0.0,1.4278176422521938e-05,0.0
1.6426587023943287e-07,0.0,9.25258557515603e-15,0.0,2.39723152439808e-09,0.0,6.891257726238109e-06,0.0
1.4232917919798638e-06,0.0,3.8400747379850426e-18,0.0,6.033468169519551e-10,0.0,9.758639862411655e-06,0.0
3.355688988904149e-07,0.0,7.468415744382156e-19,0.0,1.1806480272602561e-11,0.0,5.576280727837002e-06,0.0
1.5606939314238844e-06,0.0,8.080626024774652e-16,0.0,7.991346299973669e-12,0.0,6.8918693614250515e-06,0.0
2.7251991241428186e-07,0.0,1.1801598245745129e-14,0.0,8.877291957087863e-11,0.0,2.08715263738668e-07,0.0
1.7474640401360375e-07,0.0,1.7949743009551166e-24,0.0,1.684761774534138e-10,0.0,1.590590545674786e-05,0.0
8.199421697163701e-10,0.0,2.113728876445512e-14,0.0,2.230496392030545e-07,0.0,3.5789923913398525e-08,0.0
1.623849215093287e-07,0.0,9.604650518343096e-18,0.0,1.1197089921921586e-09,0.0,1.3584976841229945e-05,0.0
5.968034315628756e-07,0.0,2.593355218072357e-13,0.0,3.312073459937892e-08,0.0,7.237500540213659e-06,0.0
2.752428258645523e-07,0.0,2.450148937904739e-11,0.0,2.6869767566495284e-07,0.0,4.288519630790688e-05,0.0
2.265575638205064e-08,0.0,2.2059680471198106e-11,0.0,1.4680500726171886e-07,0.0,8.817246452963445e-06,0.0
0.9791223406791688,1.0,0.9999974966049194,1.0,4.868940959568136e-05,1.0,0.4773799777030945,1.0
1.2496696122354932e-08,0.0,5.172813797618659e-16,0.0,5.5709395430092457e-11,0.0,9.678890364739345e-07,0.0
3.1098682740093864e-08,0.0,4.503812352800637e-16,0.0,4.6635723061072567e-11,0.0,1.6186419315999956e-06,0.0
3.7253278151183618e-06,0.0,2.04617331342012e-18,0.0,3.9426556242005966e-08,0.0,2.9956498110550456e-05,0.0
3.737690803973237e-06,0.0,4.395669687073076e-14,0.0,8.844973109489729e-08,0.0,2.9256132620503195e-05,0.0
2.306023390019618e-07,0.0,3.4696079342921855e-11,0.0,3.3485079597994634e-08,0.0,5.695193976862356e-05,0.0
3.612485386383924e-07,0.0,4.2114187137620724e-11,0.0,3.389126845831925e-07,0.0,1.788568806659896e-05,0.0
3.2608506899123317e-06,0.0,1.0841531504536819e-15,0.0,2.0836755931785691e-10,0.0,3.46961387549527e-05,0.0
1.6340947013304683e-06,0.0,2.7858215494756943e-17,0.0,1.0005916806221649e-07,0.0,7.947695848997682e-06,0.0
1.3839239727531094e-06,0.0,3.4377879829153204e-24,0.0,6.814571910235268e-12,0.0,1.590056490385905e-05,0.0
2.996232296936796e-06,0.0,6.176234990107332e-08,0.0,9.754757002156114e-07,0.0,5.3276238759281114e-05,0.0
1.8640814403170225e-07,0.0,1.5361215243065756e-14,0.0,3.027101902475237e-10,0.0,1.3561524383476353e-06,0.0
6.449464535762671e-07,0.0,9.80661136063682e-14,0.0,5.652439849512802e-09,0.0,2.504528129065875e-05,0.0
2.4860337362042632e-06,0.0,2.9104411209627395e-14,0.0,2.0342942885775983e-09,0.0,2.279377804370597e-05,0.0
2.167784174389453e-07,0.0,1.4729047647998903e-17,0.0,1.23135677654318e-07,0.0,1.7314809156232513e-05,0.0
2.7346571229713845e-08,0.0,2.7211129306913456e-16,0.0,1.595027956284925e-13,0.0,6.451143690355821e-07,0.0
2.3390082333207833e-06,0.0,2.212790141956555e-15,0.0,2.51763032643737e-09,0.0,1.5050834008434322e-05,0.0
3.789623690408917e-07,0.0,2.3077902436274836e-11,0.0,6.168206567735979e-08,0.0,1.3255358680908103e-05,0.0
3.1263422073379836e-08,0.0,3.171617482533584e-11,0.0,3.218311395158935e-09,0.0,2.080895228573354e-06,0.0
1.8993522132859653e-07,0.0,3.2704507885027516e-17,0.0,1.603710053643681e-09,0.0,4.6166119318513665e-06,0.0
1.3006566632611791e-06,0.0,2.325840691916325e-12,0.0,1.304211877384276e-10,0.0,1.6780593796283938e-05,0.0
3.208456519132596e-06,0.0,3.204378527323433e-19,0.0,3.572663231921069e-08,0.0,8.429453009739518e-05,0.0
3.035436080267573e-08,0.0,5.4943922234928285e-22,0.0,2.542959939844103e-11,0.0,2.6473380785319023e-06,0.0
0.00040518082096241415,0.0,0.00013099519128445536,0.0,0.0009960533352568746,0.0,0.0014111114433035254,0.0
6.310956905508647e-06,0.0,4.3139625172886755e-15,0.0,1.266360527552024e-07,0.0,0.00016324632451869547,0.0
4.0437586790176283e-07,0.0,1.6465071451898644e-17,0.0,2.9535939666258666e-12,0.0,6.8691588239744306e-06,0.0
1.8261781065120888e-07,0.0,4.721676700411275e-19,0.0,2.245396929370994e-14,0.0,2.7460389446787303e-06,0.0
4.055452507145674e-08,0.0,1.160989282574353e-16,0.0,6.266960839163005e-10,0.0,1.62585297402984e-06,0.0
4.472947523481707e-07,0.0,5.6219758666140034e-14,0.0,6.281117848061513e-10,0.0,0.00014711102994624525,0.0
9.814626764637069e-07,0.0,3.5281198101921873e-11,0.0,3.435541273688614e-08,0.0,5.8182195061817765e-05,0.0
1.618348761667221e-07,0.0,3.455246576941794e-17,0.0,3.73275764681616e-13,0.0,5.736196158068196e-07,0.0
1.1061390026156914e-08,0.0,4.842157727978733e-18,0.0,1.8986341768527024e-14,0.0,1.3200811963542947e-06,0.0
0.5425504446029663,0.0,0.9179644584655762,0.0,0.2073451280593872,0.0,0.1480165719985962,0.0
1.88668437317574e-07,0.0,7.291650090912932e-20,0.0,1.2103874760110989e-12,0.0,7.674005246371962e-06,0.0
1.2250353620402166e-07,0.0,3.455933864769152e-16,0.0,4.469832143305653e-11,0.0,6.535306511068484e-06,0.0
9.803461153978787e-08,0.0,8.159898673637879e-15,0.0,1.9745320933850508e-09,0.0,8.944812179834116e-06,0.0
4.109161721999044e-08,0.0,2.3268153879753237e-17,0.0,5.322943197327845e-10,0.0,1.652121136430651e-05,0.0
2.724216869864904e-07,0.0,5.63181834500881e-10,0.0,3.9386868593283e-06,0.0,3.9521917642559856e-05,0.0
1.3551165523040257e-07,0.0,1.7178489914807251e-15,0.0,3.006271273586769e-11,0.0,6.726873380102916e-06,0.0
9.30982992031204e-07,0.0,6.602576016305484e-13,0.0,9.795881883434276e-10,0.0,4.520773291005753e-05,0.0
2.0683030754753412e-07,0.0,4.508476842886386e-21,0.0,1.200605170836866e-10,0.0,3.2977220598695567e-06,0.0
2.549326609369018e-06,0.0,2.633874507217424e-23,0.0,1.6371614133814386e-11,0.0,9.907029152600444e-07,0.0
1.0079563253384551e-05,0.0,2.2005994574324228e-13,0.0,6.580549438695016e-09,0.0,2.5398785510333255e-05,0.0
2.8809015617525798e-08,0.0,1.5346187862141925e-11,0.0,2.3334378873585133e-09,0.0,7.064217243168969e-06,0.0
3.648633617459041e-09,0.0,1.0707470202370521e-13,0.0,1.00322831639299e-12,0.0,2.1657446325207275e-07,0.0
6.778740413437845e-08,0.0,8.240042220601651e-14,0.0,5.875443361003095e-13,0.0,1.8916744011221454e-06,0.0
1.0031681085820308e-06,0.0,2.098399842935493e-18,0.0,4.177515833259093e-10,0.0,1.5723253454780206e-05,0.0
1.636658680581604e-06,0.0,2.3276498477772672e-17,0.0,6.954565812122838e-10,0.0,8.220959557547758e-07,0.0
3.5963881828138256e-07,0.0,7.422450064951636e-22,0.0,7.355733799840891e-10,0.0,1.9005958165507764e-05,0.0
1.7314889646513618e-06,0.0,2.0156200656023388e-13,0.0,5.963687876864299e-10,0.0,5.015882834413787e-06,0.0
5.146450803295011e-07,0.0,1.623878219778686e-23,0.0,5.745220922268035e-13,0.0,1.3802708963339683e-05,0.0
9.058876457856968e-07,0.0,4.312099150683834e-17,0.0,4.9749679931210275e-09,0.0,2.6977353627444245e-05,0.0
0.04493939131498337,0.0,9.388628112796948e-13,0.0,3.020575789491887e-08,0.0,0.008431678637862206,0.0
0.0001054975437000394,0.0,0.001953231869265437,0.0,0.00047616855590604246,0.0,0.003218691097572446,0.0
4.2017646251224505e-08,0.0,2.2954882352571597e-12,0.0,8.70622518522879e-10,0.0,8.465765972687223e-07,0.0
1.2580787256410986e-07,0.0,4.232248666108385e-12,0.0,1.4963426053782316e-09,0.0,6.507958460133523e-06,0.0
3.92152543327029e-07,0.0,1.0720301128365586e-21,0.0,6.986957128314597e-13,0.0,1.4490702596958727e-05,0.0
3.194828082087043e-07,0.0,4.2845088063084165e-22,0.0,2.4508676338408364e-12,0.0,9.795076948648784e-06,0.0
1.9853891330967602e-07,0.0,1.47362125152126e-21,0.0,1.0677527612079629e-10,0.0,4.17136379837757e-06,0.0
3.2848265618667943e-07,0.0,2.436337911601159e-21,0.0,2.25602939107894e-11,0.0,1.7827160263550468e-05,0.0
1.597946805986794e-07,0.0,2.272830361416123e-11,0.0,1.3125750797371438e-07,0.0,2.6424925181345316e-06,0.0
8.59818044318672e-07,0.0,1.9137514167225773e-18,0.0,9.12719986395638e-13,0.0,2.4990598831209354e-05,0.0
1.6612436581908696e-07,0.0,1.9032631272061524e-15,0.0,7.155913014922355e-12,0.0,1.0335245406167815e-06,0.0
0.0002614337427075953,0.0,3.965757860584273e-15,0.0,1.850862751950899e-08,0.0,0.010292025282979012,0.0
4.8487077464187684e-08,0.0,6.771056889668687e-18,0.0,1.8934131335284626e-13,0.0,1.599936894081111e-07,0.0
1.0995370303135132e-06,0.0,1.3823681923947365e-17,0.0,4.290033606135779e-12,0.0,5.038421591052611e-07,0.0
0.00011943844583583997,0.0,4.366453809120153e-19,0.0,5.280061721180118e-09,0.0,0.0013750604121014476,0.0
3.5514183593932096e-08,0.0,7.461593171097528e-16,0.0,1.3675532928303371e-10,0.0,8.337489703080792e-07,0.0
3.685382665707948e-08,0.0,3.6216498550123433e-12,0.0,1.0626766133725596e-08,0.0,6.226759410310478e-07,0.0
5.352180920681349e-10,0.0,1.0325697571732916e-16,0.0,6.505844040577413e-13,0.0,4.013909062905441e-07,0.0
8.202094932130422e-07,0.0,1.0772936023611088e-14,0.0,9.455864358187681e-08,0.0,7.275742518686457e-06,0.0
1.4596162500879473e-08,0.0,7.452651690220691e-11,0.0,4.856084245830061e-08,0.0,2.371104528720025e-06,0.0
5.3063537563957646e-08,0.0,1.9186903585030607e-13,0.0,4.3654207360077635e-08,0.0,2.368989407841582e-05,0.0
1.6570426453199616e-07,0.0,3.422417649842982e-14,0.0,8.833559661525213e-08,0.0,3.2333216950064525e-05,0.0
3.3287694805039787e-06,0.0,7.217798692380918e-17,0.0,2.9974298598745015e-08,0.0,0.0002980738354381174,0.0
1.4797223002460671e-07,0.0,4.0039494019930894e-19,0.0,6.201505531322482e-09,0.0,2.0146402675891295e-05,0.0
2.0763002339663217e-06,0.0,1.8984286527783806e-13,0.0,1.6909822306843125e-06,0.0,4.103716855752282e-05,0.0
0.019441211596131325,0.0,0.004759765230119228,0.0,0.0015715342015028,0.0,0.004826587624847889,0.0
1.3187016634219614e-07,0.0,1.7405730855105453e-15,0.0,2.3779450941674443e-07,0.0,6.657207268290222e-05,0.0
1.09043230622774e-06,0.0,3.364334186605855e-15,0.0,2.0463768179990183e-10,0.0,4.8982808948494494e-05,0.0
6.020549836449618e-09,0.0,2.343813077648749e-13,0.0,1.0548983908620356e-10,0.0,4.119158347748453e-06,0.0
1.963454110409657e-08,0.0,9.920043085587247e-12,0.0,3.3172983804341527e-10,0.0,8.467563020531088e-06,0.0
1.596852996499365e-07,0.0,1.158416061756777e-21,0.0,8.011537744323505e-08,0.0,2.8940870834048837e-05,0.0
2.767450046903264e-09,0.0,9.338467238424127e-23,0.0,2.0150723104017665e-11,0.0,1.1091463420598302e-05,0.0
7.172075129346922e-06,0.0,3.305540953804642e-12,0.0,2.5504888867544645e-07,0.0,5.691024853149429e-05,0.0
4.7760309485056496e-08,0.0,1.849381669019773e-18,0.0,7.874613316971589e-08,0.0,4.455485395737924e-06,0.0
2.4839578145474657e-06,0.0,1.2243532854228079e-09,0.0,1.33394109980145e-06,0.0,6.141336780274287e-05,0.0
1.8610477070524206e-07,0.0,2.170826452624341e-12,0.0,1.1084009265971416e-08,0.0,6.221278454177082e-05,0.0
4.333942538181645e-09,0.0,4.053684205009511e-18,0.0,3.180845864481085e-10,0.0,1.0367260756538599e-06,0.0
1.2974371799145956e-08,0.0,2.2018569259540926e-11,0.0,2.029029033678853e-08,0.0,6.434844635805348e-06,0.0
2.527695528442564e-07,0.0,6.438779393826925e-15,0.0,1.1261685983754433e-07,0.0,1.6648293239995837e-05,0.0
1.2405294910422525e-05,0.0,1.5551290033499754e-08,0.0,7.230877599795349e-06,0.0,0.0011870565358549356,0.0
1.25697590647178e-06,0.0,1.5385795122755536e-13,0.0,1.328351572738029e-05,0.0,2.5453922717133537e-05,0.0
3.8559914372626736e-08,0.0,1.2083625912346447e-15,0.0,1.8910791155235532e-08,0.0,2.1655723685398698e-05,0.0
2.0644911558065356e-08,0.0,5.6588585992926466e-24,0.0,4.547826416671785e-13,0.0,4.5254628275870346e-06,0.0
1.452971218895982e-07,0.0,1.2985800075809734e-17,0.0,4.3651041892189824e-08,0.0,7.197352260845946e-06,0.0
2.2899332918768772e-07,0.0,4.446669855817636e-18,0.0,1.0545599593569932e-07,0.0,3.6507633922155946e-05,0.0
0.00181931525003165,0.0,7.222548115137782e-10,0.0,1.999095360361025e-07,0.0,0.014100044965744019,0.0
3.808931694493367e-07,0.0,2.4402413052443514e-16,0.0,3.888406396868049e-08,0.0,9.591427442501299e-06,0.0
3.586434260682836e-08,0.0,1.288923047815054e-15,0.0,5.874841590980395e-08,0.0,1.1896897376573179e-05,0.0
3.7906863781245187e-07,0.0,1.2461434569080734e-17,0.0,1.4178182539126285e-07,0.0,1.8866025129682384e-05,0.0
2.9201694360381225e-06,0.0,2.077102578823542e-08,0.0,1.0293945962303043e-07,0.0,6.789289182052016e-05,0.0
3.931710125471e-06,0.0,1.960390840817245e-14,0.0,3.4702366065175734e-06,0.0,0.0004935123142786324,0.0
2.5642245304879907e-07,0.0,1.8290583294059063e-16,0.0,1.835277885220421e-07,0.0,3.066210774704814e-05,0.0
8.641463722369735e-08,0.0,7.06909709540675e-18,0.0,2.1638353331354665e-09,0.0,2.735828729782952e-06,0.0
1.247052097141932e-07,0.0,4.2309163984788345e-12,0.0,5.779179446108175e-07,0.0,5.1536890168790706e-06,0.0
2.7463065155330928e-09,0.0,6.9300149472120834e-18,0.0,4.0492034725225784e-10,0.0,6.037732873664936e-07,0.0
2.435678991830059e-09,0.0,2.920311473314097e-21,0.0,1.3749242855354282e-09,0.0,3.807355369644938e-06,0.0
9.275880619163956e-10,0.0,3.2211585581333184e-18,0.0,1.1504587282828993e-09,0.0,5.81797735321743e-07,0.0
2.2953747347287393e-08,0.0,4.4298089370835997e-17,0.0,2.816698874141821e-09,0.0,6.948042027943302e-06,0.0
2.396458809172941e-09,0.0,8.223480248911459e-17,0.0,6.189537164053017e-12,0.0,1.8835936543837306e-06,0.0
1.3339573001758256e-07,0.0,2.364432651405512e-12,0.0,1.0014513236455969e-06,0.0,1.6664478607708588e-05,0.0
6.773369705115329e-07,0.0,1.2008503665962296e-21,0.0,1.801344140517358e-08,0.0,2.1290852600941435e-05,0.0
5.049768603271332e-08,0.0,3.763818611675003e-18,0.0,4.969984146452333e-11,0.0,1.055750885825546e-06,0.0
1.8618837316353162e-07,0.0,4.7720208356861777e-17,0.0,9.790272759158114e-11,0.0,3.2608626497676596e-05,0.0
6.636590832442835e-09,0.0,1.6110297124116713e-11,0.0,2.701740520194562e-08,0.0,3.188025948475115e-05,0.0
3.407708618397009e-06,0.0,1.6032649154750053e-15,0.0,1.3651016672611152e-07,0.0,9.934040281223133e-05,0.0
4.3565125906752655e-07,0.0,1.0118036963824295e-10,0.0,4.913597990707785e-07,0.0,0.00011282985360594466,0.0
2.611731417800911e-07,0.0,1.0622598686901765e-14,0.0,6.231587690308515e-09,0.0,1.449743467674125e-05,0.0
1.1603674465732183e-08,0.0,5.217636045440344e-11,0.0,2.351333137085021e-07,0.0,2.028408744081389e-05,0.0
4.027263500461231e-08,0.0,2.330042964669189e-14,0.0,7.766632847960864e-08,0.0,3.1254321584128775e-06,0.0
9.417489491170272e-05,0.0,2.575984740728517e-15,0.0,1.8000445152210889e-06,0.0,0.0004253260849509388,0.0
4.251391061416143e-08,0.0,6.477501369485383e-13,0.0,9.070006257161367e-08,0.0,4.9360191042069346e-05,0.0
1.665930255967396e-07,0.0,4.323791762232577e-18,0.0,2.2588098502751564e-08,0.0,1.4437295021707541e-06,0.0
4.3863781939990076e-08,0.0,4.2062359141448066e-17,0.0,1.5922750314437129e-12,0.0,3.6138849281996954e-06,0.0
1.31481428979896e-05,0.0,2.3978670160573756e-09,0.0,1.548483510305232e-06,0.0,0.00015273920143954456,0.0
2.971062258438905e-07,0.0,1.9090787707187054e-13,0.0,1.5348425108641095e-07,0.0,2.1504481992451474e-05,0.0
6.85506265085678e-08,0.0,8.19972819189182e-19,0.0,8.357270431247343e-09,0.0,1.990715645661112e-05,0.0
4.036152404296445e-06,0.0,5.352885912301987e-10,0.0,2.0630373853691705e-07,0.0,0.00017584564920980483,0.0
1.3359092463360869e-06,0.0,7.91741336375059e-16,0.0,1.7702755927828662e-10,0.0,2.4498791390215047e-05,0.0
3.320861424072064e-06,0.0,2.7798215118668427e-11,0.0,3.1276508707378525e-06,0.0,0.00014382542576640844,0.0
1.833116103355792e-09,0.0,9.429557062180934e-18,0.0,7.528205514972798e-06,0.0,8.176500159606803e-06,0.0
2.2437383506712653e-08,0.0,6.313753810331503e-17,0.0,3.648518639987053e-11,0.0,1.3947746083431412e-05,0.0
9.827930824712894e-08,0.0,2.7836357147808556e-15,0.0,5.515898848784673e-10,0.0,4.8840993258636445e-06,0.0
6.5916710809688075e-06,0.0,3.106846030442867e-11,0.0,7.2152270149672395e-06,0.0,0.00014571327483281493,0.0
6.75555156703922e-07,0.0,1.3640928808400185e-15,0.0,6.740204838706633e-08,0.0,1.945965050254017e-05,0.0
7.91000402955433e-08,0.0,9.96473805468074e-16,0.0,6.49748610470624e-09,0.0,5.874656835658243e-06,0.0
1.1919931353077116e-07,0.0,3.341950327584442e-11,0.0,1.891414491694832e-08,0.0,1.0370540621806867e-05,0.0
1.4061717479307845e-07,0.0,1.0877091597887876e-19,0.0,3.962269179424993e-09,0.0,1.9026523659704253e-05,0.0
3.218217534595169e-05,0.0,2.2097136674701506e-13,0.0,1.647605313337408e-05,0.0,0.0004068157868459821,0.0
2.7260830393061037e-07,0.0,1.8313319610774318e-11,0.0,2.02649061975535e-05,0.0,0.00014759732584934682,0.0
4.457059787910112e-08,0.0,7.763279072504829e-21,0.0,8.975474941053108e-08,0.0,5.261247679300141e-06,0.0
2.6427670718476293e-07,0.0,2.922332514865289e-11,0.0,9.564905667502899e-07,0.0,6.901033339090645e-05,0.0
2.9558407277363585e-07,0.0,5.544060355114691e-14,0.0,8.150392005745745e-08,0.0,2.9202808946138248e-05,0.0
4.782418461246607e-09,0.0,1.2391868356447596e-21,0.0,2.392593900779616e-10,0.0,2.0173856682959013e-05,0.0
1.7155892706455234e-08,0.0,4.928741204236496e-18,0.0,1.0966760832786805e-10,0.0,2.8423164621926844e-06,0.0
2.679458077636809e-08,0.0,3.4280554544869197e-18,0.0,9.254188561291787e-12,0.0,2.221117028966546e-06,0.0
1.4706351976201404e-05,0.0,2.263917872613597e-11,0.0,2.6290495043213014e-06,0.0,0.00010836942965397611,0.0
8.832009257275787e-08,0.0,8.613733738699932e-16,0.0,6.182293077472423e-08,0.0,1.1893539522134233e-05,0.0
9.171570809485273e-07,0.0,7.953713066584291e-15,0.0,2.947443000778094e-08,0.0,5.147867341293022e-05,0.0
4.617029389919479e-07,0.0,9.808682186786266e-15,0.0,5.8804587865779474e-08,0.0,2.9896140404161997e-05,0.0
2.993150474139838e-06,0.0,7.699280657469387e-10,0.0,1.918316456794855e-06,0.0,0.00015408440958708525,0.0
1.9115418581350238e-07,0.0,8.75311176079703e-14,0.0,3.809379922614653e-09,0.0,4.070001159561798e-05,0.0
1.0749589662850667e-08,0.0,3.6489527549392567e-17,0.0,6.908082994527832e-10,0.0,1.8239350538351573e-05,0.0
8.178983534889994e-08,0.0,8.916600030460261e-17,0.0,1.15955103296983e-08,0.0,3.210639079043176e-06,0.0
9.090170465242409e-07,0.0,6.790464085395121e-16,0.0,1.9758901112498787e-11,0.0,1.0631625627866015e-05,0.0
0.0011195008410140872,1.0,3.8108248645585263e-07,1.0,8.514211202736986e-08,1.0,0.0010211713379248977,1.0
4.789029617313645e-07,0.0,9.599764316803316e-10,0.0,1.264793780819673e-07,0.0,2.7759828299167566e-05,0.0
8.672412832311237e-07,0.0,7.480765861120302e-18,0.0,2.0769716613244785e-08,0.0,3.0026201784494333e-05,0.0
4.2411944178866185e-08,0.0,2.67313162707547e-13,0.0,4.417645627086131e-08,0.0,2.884007926695631e-06,0.0
5.118492367728322e-07,0.0,4.7184221789707017e-17,0.0,3.821298832917819e-07,0.0,1.920645809150301e-05,0.0
2.1353058343720482e-07,0.0,2.2865063182132654e-14,0.0,1.611324620398591e-07,0.0,5.486197096615797e-06,0.0
1.8036771507468075e-06,0.0,7.628548400612223e-13,0.0,7.794226348778466e-07,0.0,0.00011726738011930138,0.0
4.260260197952448e-07,0.0,1.32402419179056e-19,0.0,4.517837481898823e-08,0.0,9.534010132483672e-06,0.0
4.347867275100725e-07,0.0,3.2042631707831574e-15,0.0,6.165977728400662e-10,0.0,6.056734491721727e-06,0.0
0.00014288388774730262,0.0,3.344789113106199e-14,0.0,1.084542532225896e-06,0.0,0.002134130336344242,0.0
1.6930229662648344e-08,0.0,4.2298730964568775e-17,0.0,9.472607143123923e-10,0.0,1.0682187166821677e-05,0.0
7.572696603119766e-08,0.0,8.169206083420547e-16,0.0,2.0571082615106207e-09,0.0,1.5367688320111483e-05,0.0
2.822153419401729e-06,0.0,2.13827463764818e-13,0.0,5.860268270652114e-09,0.0,1.2073496691300534e-05,0.0
8.603479955127113e-07,0.0,5.3039818501955306e-21,0.0,3.01256122270388e-08,0.0,2.205312284786487e-06,0.0
3.5376859159441665e-05,0.0,3.4715896806123716e-17,0.0,3.0269129425164465e-09,0.0,6.480308366008103e-05,0.0
1.70369148690952e-05,0.0,3.937762204067656e-16,0.0,1.9192027878034426e-07,0.0,8.007379801711068e-05,0.0
2.1712615705382632e-08,0.0,2.3538442150090755e-20,0.0,1.393279602801556e-09,0.0,2.103601673297817e-06,0.0
3.61908206514272e-07,0.0,3.1103052533683335e-13,0.0,5.100413886793831e-07,0.0,4.085723412572406e-05,0.0
1.2340194643911673e-07,0.0,7.332517724557937e-19,0.0,2.1991615639649357e-08,0.0,1.0193331036134623e-05,0.0
5.391921575892412e-08,0.0,2.3940964770548245e-13,0.0,9.705279246929877e-09,0.0,9.641910310165258e-07,0.0
9.04986279692821e-07,0.0,1.399896149574735e-17,0.0,6.025526744224408e-08,0.0,2.964762825286016e-05,0.0
5.1401134015804935e-08,0.0,1.79172345801207e-18,0.0,2.1625375101752556e-11,0.0,2.68867870545364e-06,0.0
7.659694460926403e-07,0.0,1.1657105944591628e-13,0.0,5.347109977016373e-10,0.0,0.00012291215534787625,0.0
2.7658000334440654e-08,0.0,2.256698827807213e-09,0.0,2.010798993978824e-07,0.0,8.038571832003072e-05,0.0
1.6136743852257498e-06,0.0,7.509623644975992e-16,0.0,1.7619536052393414e-08,0.0,1.3276790923555382e-05,0.0
1.7184317968599316e-08,0.0,6.104022761588724e-16,0.0,1.6103522959554086e-09,0.0,1.9533652448444627e-05,0.0
